Year,Month_reported,State, Crime_rate ,Crime_occurrence_frequency,Armed Robbery,Kidnapping,Oil Bunkering,Piracy,Cultism,Human Trafficking,Drug Trafficking,Vandalism,UnemploymentRate,PovertyRate,Most_prevalent_crime
2012,10,Cross_River, 24.8 ,48,No,No,Yes,No,No,No,Yes,Yes,32,53,Oil Bunkering
2012,11,Cross_River, 30.5 ,26,No,Yes,Yes,Yes,Yes,Yes,Yes,No,32,53,Kidnapping
2012,12,Cross_River, 13.7 ,63,Yes,No,Yes,Yes,Yes,Yes,Yes,No,32,53,Armed Robbery
2013,1,Cross_River, 35.8 ,77,No,Yes,No,No,Yes,No,Yes,Yes,32,53,Kidnapping
2013,2,Cross_River, 29.7 ,36,No,Yes,Yes,No,No,Yes,No,Yes,32,53,Kidnapping
2013,3,Cross_River, 16.2 ,24,No,No,No,No,Yes,Yes,No,Yes,32,53,Cultism
2013,4,Cross_River, 1.3 ,90,No,Yes,No,No,Yes,No,Yes,Yes,32,53,Kidnapping
2013,5,Cross_River, 37.5 ,21,No,No,No,No,No,No,No,Yes,32,53,Vandalism
2013,6,Cross_River, 10.7 ,18,No,No,Yes,Yes,No,No,No,Yes,32,53,Oil Bunkering
2013,7,Cross_River, 41.7 ,15,No,Yes,No,No,No,Yes,No,Yes,32,53,Kidnapping
2013,8,Cross_River, 21.0 ,79,No,Yes,No,No,Yes,Yes,No,No,32,53,Kidnapping
2013,9,Cross_River, 28.9 ,6,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,32,53,Kidnapping
2013,10,Cross_River, 43.6 ,43,No,Yes,Yes,Yes,No,No,Yes,No,32,53,Kidnapping
2013,11,Cross_River, 43.2 ,31,No,No,No,No,No,Yes,Yes,No,32,53,Human Trafficking
2013,12,Cross_River, 18.6 ,28,Yes,No,No,No,Yes,Yes,No,Yes,32,53,Armed Robbery
2014,1,Cross_River, 10.4 ,8,Yes,No,Yes,Yes,No,No,No,No,32,53,Armed Robbery
2014,2,Cross_River, 38.8 ,29,No,Yes,Yes,No,Yes,No,Yes,No,32,53,Kidnapping
2014,3,Cross_River, 21.7 ,21,No,Yes,Yes,No,No,No,Yes,No,32,53,Kidnapping
2014,4,Cross_River, 9.6 ,81,Yes,Yes,No,Yes,No,Yes,No,Yes,32,53,Armed Robbery
2014,5,Cross_River, 45.2 ,88,No,No,Yes,No,No,No,Yes,No,32,53,Oil Bunkering
2014,6,Cross_River, 9.9 ,58,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,32,53,Armed Robbery
2014,7,Cross_River, 1.3 ,60,Yes,No,Yes,Yes,Yes,Yes,No,Yes,32,53,Armed Robbery
2014,8,Cross_River, 1.0 ,50,Yes,Yes,No,Yes,No,No,No,No,32,53,Armed Robbery
2014,9,Cross_River, 31.1 ,31,Yes,No,Yes,Yes,Yes,No,Yes,No,32,53,Armed Robbery
2014,10,Cross_River, 33.1 ,47,Yes,No,Yes,No,No,No,No,No,32,53,Armed Robbery
2014,11,Cross_River, 15.6 ,34,No,Yes,Yes,Yes,No,No,Yes,No,32,53,Kidnapping
2014,12,Cross_River, 16.0 ,2,Yes,Yes,Yes,No,Yes,No,No,No,32,53,Armed Robbery
2015,1,Cross_River, 17.0 ,67,No,No,Yes,No,Yes,Yes,No,Yes,32,53,Oil Bunkering
2015,2,Cross_River, 34.0 ,94,No,No,No,No,Yes,Yes,Yes,No,32,53,Cultism
2015,3,Cross_River, 2.9 ,72,Yes,Yes,No,No,Yes,Yes,No,Yes,32,53,Armed Robbery
2015,4,Cross_River, 46.5 ,52,Yes,Yes,No,No,No,No,Yes,No,32,53,Armed Robbery
2015,5,Cross_River, 11.1 ,7,No,No,Yes,Yes,Yes,Yes,No,Yes,32,53,Oil Bunkering
2015,6,Cross_River, 50.0 ,76,Yes,Yes,No,Yes,Yes,No,Yes,Yes,32,53,Armed Robbery
2015,7,Cross_River, 8.6 ,19,Yes,No,No,Yes,No,No,No,Yes,32,53,Armed Robbery
2015,8,Cross_River, 38.6 ,90,No,No,No,Yes,No,Yes,No,No,32,53,Piracy
2015,9,Cross_River, 11.2 ,92,No,Yes,Yes,No,No,Yes,Yes,No,32,53,Kidnapping
2015,10,Cross_River, 4.0 ,15,Yes,Yes,Yes,Yes,No,No,No,No,32,53,Armed Robbery
2015,11,Cross_River, 43.7 ,78,No,Yes,No,No,Yes,Yes,Yes,No,32,53,Kidnapping
2015,12,Cross_River, 42.9 ,48,Yes,Yes,No,No,Yes,No,No,No,32,53,Armed Robbery
2016,1,Cross_River, 20.2 ,14,Yes,Yes,Yes,Yes,No,Yes,No,Yes,32,53,Armed Robbery
2016,2,Cross_River, 35.1 ,3,Yes,No,Yes,Yes,No,Yes,Yes,Yes,32,53,Armed Robbery
2016,3,Cross_River, 27.9 ,50,No,No,No,Yes,Yes,Yes,No,Yes,32,53,Piracy
2016,4,Cross_River, 42.6 ,93,No,Yes,Yes,Yes,Yes,Yes,No,No,32,53,Kidnapping
2016,5,Cross_River, 15.8 ,54,No,Yes,No,No,Yes,Yes,Yes,No,32,53,Kidnapping
2016,6,Cross_River, 26.2 ,6,No,Yes,Yes,No,Yes,No,No,Yes,32,53,Kidnapping
2016,7,Cross_River, 24.3 ,49,No,No,No,Yes,Yes,Yes,Yes,No,32,53,Piracy
2016,8,Cross_River, 17.7 ,23,Yes,Yes,No,No,No,Yes,Yes,No,32,53,Armed Robbery
2016,9,Cross_River, 44.6 ,92,Yes,Yes,Yes,No,No,Yes,Yes,Yes,32,53,Armed Robbery
2016,10,Cross_River, 8.3 ,78,Yes,No,No,No,No,No,No,Yes,32,53,Armed Robbery
2016,11,Cross_River, 7.5 ,78,Yes,No,No,Yes,No,No,No,No,32,53,Armed Robbery
2016,12,Cross_River, 28.8 ,20,No,Yes,No,No,Yes,No,Yes,No,32,53,Kidnapping
2017,1,Cross_River, 32.9 ,77,Yes,Yes,Yes,Yes,No,No,No,Yes,32,53,Armed Robbery
2017,2,Cross_River, 9.7 ,91,No,Yes,Yes,Yes,Yes,No,Yes,No,32,53,Kidnapping
2017,3,Cross_River, 19.5 ,60,Yes,No,Yes,No,Yes,Yes,No,Yes,32,53,Armed Robbery
2017,4,Cross_River, 47.3 ,99,No,Yes,No,No,Yes,Yes,Yes,Yes,32,53,Kidnapping
2017,5,Cross_River, 12.3 ,45,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,32,53,Kidnapping
2017,6,Cross_River, 33.4 ,61,Yes,Yes,No,No,Yes,No,No,No,32,53,Armed Robbery
2017,7,Cross_River, 37.0 ,56,Yes,No,No,No,Yes,No,Yes,Yes,32,53,Armed Robbery
2017,8,Cross_River, 22.4 ,2,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,32,53,Armed Robbery
2017,9,Cross_River, 46.9 ,45,Yes,Yes,Yes,Yes,No,No,No,No,32,53,Armed Robbery
2017,10,Cross_River, 36.8 ,40,No,Yes,No,Yes,Yes,No,Yes,Yes,32,53,Kidnapping
2017,11,Cross_River, 22.9 ,24,Yes,No,No,Yes,No,No,Yes,No,32,53,Armed Robbery
2017,12,Cross_River, 28.5 ,29,Yes,No,Yes,No,No,Yes,No,No,32,53,Armed Robbery
2018,1,Cross_River, 34.6 ,67,No,No,Yes,No,Yes,Yes,Yes,No,32,53,Oil Bunkering
2018,2,Cross_River, 29.6 ,68,Yes,No,Yes,Yes,Yes,No,Yes,Yes,32,53,Armed Robbery
2018,3,Cross_River, 43.9 ,66,Yes,No,No,Yes,No,No,Yes,Yes,32,53,Armed Robbery
2018,4,Cross_River, 17.8 ,84,Yes,No,No,Yes,No,No,Yes,No,32,53,Armed Robbery
2018,5,Cross_River, 15.0 ,54,Yes,No,No,No,No,No,Yes,No,32,53,Armed Robbery
2018,6,Cross_River, 10.7 ,53,Yes,No,No,Yes,No,Yes,Yes,No,32,53,Armed Robbery
2018,7,Cross_River, 1.9 ,79,No,No,No,No,Yes,No,Yes,Yes,32,53,Cultism
2018,8,Cross_River, 2.2 ,49,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,32,53,Armed Robbery
2018,9,Cross_River, 43.5 ,32,Yes,Yes,Yes,Yes,Yes,Yes,No,No,32,53,Armed Robbery
2018,10,Cross_River, 33.9 ,61,Yes,Yes,No,Yes,No,Yes,Yes,No,32,53,Armed Robbery
2018,11,Cross_River, 33.0 ,42,Yes,No,No,No,Yes,No,Yes,Yes,32,53,Armed Robbery
2018,12,Cross_River, 30.7 ,1,Yes,Yes,Yes,No,No,Yes,No,No,32,53,Armed Robbery
2019,1,Cross_River, 42.5 ,63,No,No,Yes,No,Yes,Yes,Yes,Yes,32,53,Oil Bunkering
2019,2,Cross_River, 24.0 ,35,Yes,No,Yes,Yes,No,No,Yes,Yes,32,53,Armed Robbery
2019,3,Cross_River, 43.5 ,51,No,Yes,Yes,No,Yes,No,Yes,No,32,53,Kidnapping
2019,4,Cross_River, 18.0 ,71,No,No,No,No,Yes,No,Yes,No,32,53,Cultism
2019,5,Cross_River, 46.3 ,45,Yes,Yes,Yes,Yes,No,Yes,Yes,No,32,53,Armed Robbery
2019,6,Cross_River, 34.9 ,77,Yes,Yes,No,Yes,No,No,Yes,Yes,32,53,Armed Robbery
2019,7,Cross_River, 12.9 ,65,Yes,Yes,Yes,No,No,Yes,No,Yes,32,53,Armed Robbery
2019,8,Cross_River, 28.2 ,14,Yes,No,Yes,No,No,Yes,No,Yes,32,53,Armed Robbery
2019,9,Cross_River, 26.7 ,93,No,Yes,Yes,No,No,No,No,No,32,53,Kidnapping
2019,10,Cross_River, 6.9 ,3,Yes,No,No,No,Yes,Yes,No,Yes,32,53,Armed Robbery
2019,11,Cross_River, 29.6 ,24,Yes,Yes,No,Yes,No,Yes,No,No,32,53,Armed Robbery
2019,12,Cross_River, 15.7 ,65,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,32,53,Armed Robbery
2020,1,Cross_River, 2.6 ,48,Yes,Yes,No,Yes,Yes,Yes,Yes,No,32,53,Armed Robbery
2020,2,Cross_River, 47.4 ,10,Yes,No,No,No,Yes,No,Yes,Yes,32,53,Armed Robbery
2020,3,Cross_River, 32.1 ,13,Yes,No,Yes,No,Yes,Yes,Yes,Yes,32,53,Armed Robbery
2020,4,Cross_River, 43.8 ,73,No,No,Yes,Yes,Yes,No,Yes,Yes,32,53,Oil Bunkering
2020,5,Cross_River, 33.8 ,14,No,Yes,No,Yes,No,Yes,No,No,32,53,Kidnapping
2020,6,Cross_River, 17.8 ,10,Yes,Yes,No,No,No,Yes,No,Yes,32,53,Armed Robbery
2020,7,Cross_River, 25.6 ,40,Yes,No,No,No,Yes,No,Yes,Yes,32,53,Armed Robbery
2020,8,Cross_River, 33.8 ,23,Yes,No,Yes,Yes,Yes,Yes,Yes,No,32,53,Armed Robbery
2020,9,Cross_River, 48.0 ,99,No,No,Yes,Yes,No,Yes,Yes,No,32,53,Oil Bunkering
2020,10,Cross_River, 12.7 ,55,Yes,No,No,Yes,No,Yes,No,Yes,32,53,Armed Robbery
2020,11,Cross_River, 43.7 ,63,No,No,Yes,No,Yes,Yes,No,No,32,53,Oil Bunkering
2020,12,Cross_River, 46.2 ,71,Yes,No,Yes,No,No,Yes,Yes,Yes,32,53,Armed Robbery
2021,1,Cross_River, 33.5 ,42,Yes,Yes,No,No,No,Yes,No,No,32,53,Armed Robbery
2021,2,Cross_River, 46.6 ,99,Yes,No,No,No,No,No,Yes,No,32,53,Armed Robbery
2021,3,Cross_River, 19.9 ,66,Yes,Yes,Yes,No,Yes,No,No,Yes,32,53,Armed Robbery
2021,4,Cross_River, 47.7 ,79,No,Yes,Yes,No,No,No,No,No,32,53,Kidnapping
2021,5,Cross_River, 35.1 ,73,No,No,No,Yes,Yes,Yes,Yes,No,32,53,Piracy
2021,6,Cross_River, 2.1 ,47,Yes,No,Yes,Yes,Yes,Yes,No,No,32,53,Armed Robbery
2021,7,Cross_River, 45.3 ,81,Yes,Yes,Yes,No,Yes,Yes,No,Yes,32,53,Armed Robbery
2021,8,Cross_River, 24.2 ,52,No,No,No,Yes,Yes,No,Yes,No,32,53,Piracy
2021,9,Cross_River, 23.0 ,18,No,No,No,No,Yes,Yes,No,No,32,53,Cultism
2021,10,Cross_River, 28.3 ,79,No,Yes,Yes,Yes,No,No,Yes,Yes,32,53,Kidnapping
2021,11,Cross_River, 7.5 ,18,No,Yes,Yes,No,Yes,Yes,No,Yes,32,53,Kidnapping
2021,12,Cross_River, 23.5 ,24,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,32,53,Armed Robbery
2022,1,Cross_River, 41.6 ,23,No,No,No,Yes,Yes,Yes,Yes,No,32,53,Piracy
2022,2,Cross_River, 0.8 ,12,Yes,Yes,Yes,No,No,No,No,No,32,53,Armed Robbery
2022,3,Cross_River, 13.6 ,23,No,No,Yes,No,No,Yes,No,Yes,32,53,Oil Bunkering
2022,4,Cross_River, 0.1 ,21,No,Yes,No,Yes,No,No,Yes,No,32,53,Kidnapping
2022,5,Cross_River, 20.8 ,64,No,Yes,No,Yes,No,Yes,No,Yes,32,53,Kidnapping
2022,6,Cross_River, 36.4 ,90,No,Yes,Yes,No,No,Yes,No,Yes,32,53,Kidnapping
2022,7,Cross_River, 39.9 ,72,No,No,No,Yes,No,No,No,No,32,53,Piracy
2022,8,Cross_River, 47.3 ,94,Yes,No,No,No,No,Yes,Yes,No,32,53,Armed Robbery
2022,9,Cross_River, 30.4 ,34,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,32,53,Armed Robbery
2022,10,Cross_River, 12.7 ,2,No,Yes,No,Yes,Yes,Yes,Yes,No,32,53,Kidnapping
2022,11,Cross_River, 46.2 ,69,No,Yes,No,No,No,Yes,No,No,32,53,Kidnapping
2022,12,Cross_River, 38.8 ,31,Yes,No,Yes,Yes,Yes,No,No,Yes,32,53,Armed Robbery
2000,1,Delta, 28.7 ,97,No,Yes,No,Yes,Yes,No,Yes,No,42,52,Kidnapping
2000,2,Delta, 34.8 ,68,No,No,Yes,No,No,Yes,Yes,Yes,42,52,Oil Bunkering
2000,3,Delta, 46.2 ,70,Yes,Yes,Yes,Yes,Yes,Yes,No,No,42,52,Armed Robbery
2000,4,Delta, 35.6 ,87,No,Yes,No,No,Yes,No,No,Yes,42,52,Kidnapping
2000,5,Delta, 18.4 ,19,No,Yes,No,No,No,Yes,No,Yes,42,52,Kidnapping
2000,6,Delta, 35.7 ,72,Yes,Yes,No,No,Yes,No,No,No,42,52,Armed Robbery
2000,7,Delta, 2.0 ,13,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,42,52,Armed Robbery
2000,8,Delta, 19.3 ,65,Yes,Yes,No,No,No,No,No,Yes,42,52,Armed Robbery
2000,9,Delta, 20.3 ,6,No,No,Yes,Yes,Yes,No,No,No,42,52,Oil Bunkering
2000,10,Delta, 8.3 ,71,Yes,Yes,No,No,Yes,No,Yes,No,42,52,Armed Robbery
2000,11,Delta, 1.2 ,27,Yes,No,No,No,Yes,No,Yes,No,42,52,Armed Robbery
2000,12,Delta, 6.7 ,79,Yes,Yes,No,No,No,Yes,No,Yes,42,52,Armed Robbery
2001,1,Delta, 32.7 ,52,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,42,52,Armed Robbery
2001,2,Delta, 40.1 ,98,Yes,No,No,Yes,No,No,No,Yes,42,52,Armed Robbery
2001,3,Delta, 49.4 ,87,Yes,Yes,No,No,Yes,No,No,No,42,52,Armed Robbery
2001,4,Delta, 17.3 ,48,No,No,Yes,No,Yes,No,Yes,Yes,42,52,Oil Bunkering
2001,5,Delta, 30.0 ,88,No,No,Yes,Yes,No,No,Yes,Yes,42,52,Oil Bunkering
2001,6,Delta, 46.9 ,79,Yes,Yes,No,Yes,Yes,Yes,No,No,42,52,Armed Robbery
2001,7,Delta, 8.4 ,99,Yes,No,No,Yes,Yes,No,Yes,Yes,42,52,Armed Robbery
2001,8,Delta, 35.9 ,68,Yes,No,No,No,No,No,No,No,42,52,Armed Robbery
2001,9,Delta, 37.7 ,44,No,Yes,Yes,Yes,No,No,No,No,42,52,Kidnapping
2001,10,Delta, 4.4 ,17,No,No,Yes,No,Yes,No,No,No,42,52,Oil Bunkering
2001,11,Delta, 43.1 ,95,No,Yes,Yes,Yes,No,No,Yes,Yes,42,52,Kidnapping
2001,12,Delta, 40.7 ,38,No,Yes,Yes,No,Yes,No,No,Yes,42,52,Kidnapping
2002,1,Delta, 1.7 ,10,No,Yes,No,No,No,No,No,Yes,42,52,Kidnapping
2002,2,Delta, 4.6 ,54,No,Yes,Yes,No,No,Yes,No,No,42,52,Kidnapping
2002,3,Delta, 2.5 ,91,No,No,Yes,Yes,No,No,Yes,No,42,52,Oil Bunkering
2002,4,Delta, 16.7 ,6,No,Yes,Yes,Yes,Yes,No,No,No,42,52,Kidnapping
2002,5,Delta, 25.5 ,6,No,Yes,No,Yes,Yes,No,No,Yes,42,52,Kidnapping
2002,6,Delta, 26.6 ,52,Yes,No,No,No,No,Yes,No,Yes,42,52,Armed Robbery
2002,7,Delta, 13.4 ,15,Yes,Yes,Yes,No,No,Yes,Yes,Yes,42,52,Armed Robbery
2002,8,Delta, 45.6 ,68,Yes,Yes,Yes,Yes,No,Yes,No,Yes,42,52,Armed Robbery
2002,9,Delta, 18.4 ,57,Yes,No,No,No,Yes,No,No,Yes,42,52,Armed Robbery
2002,10,Delta, 2.3 ,56,No,No,No,No,No,No,Yes,No,42,52,Drug Trafficking
2002,11,Delta, 15.0 ,7,No,No,No,No,No,No,Yes,Yes,42,52,Drug Trafficking
2002,12,Delta, 26.6 ,51,Yes,No,No,Yes,No,Yes,No,No,42,52,Armed Robbery
2003,1,Delta, 20.4 ,58,No,No,No,No,No,No,No,No,42,52,Oil Bunkering
2003,2,Delta, 13.7 ,64,Yes,No,No,Yes,Yes,Yes,No,Yes,42,52,Armed Robbery
2003,3,Delta, 6.6 ,26,No,No,No,Yes,Yes,Yes,Yes,No,42,52,Piracy
2003,4,Delta, 41.0 ,58,Yes,Yes,No,Yes,No,Yes,Yes,Yes,42,52,Armed Robbery
2003,5,Delta, 49.8 ,31,No,No,Yes,Yes,Yes,Yes,No,Yes,42,52,Oil Bunkering
2003,6,Delta, 16.5 ,66,No,No,Yes,Yes,Yes,Yes,Yes,No,42,52,Oil Bunkering
2003,7,Delta, 19.1 ,92,Yes,No,Yes,No,Yes,No,No,Yes,42,52,Armed Robbery
2003,8,Delta, 30.9 ,13,No,Yes,Yes,Yes,No,No,No,Yes,42,52,Kidnapping
2003,9,Delta, 35.9 ,18,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,42,52,Armed Robbery
2003,10,Delta, 19.6 ,94,Yes,No,Yes,Yes,Yes,No,No,No,42,52,Armed Robbery
2003,11,Delta, 45.2 ,75,Yes,No,No,No,Yes,No,Yes,No,42,52,Armed Robbery
2003,12,Delta, 28.0 ,13,Yes,No,No,No,No,Yes,Yes,No,42,52,Armed Robbery
2004,1,Delta, 22.5 ,24,No,Yes,Yes,No,No,Yes,No,No,42,52,Kidnapping
2004,2,Delta, 32.3 ,57,No,Yes,Yes,No,Yes,No,Yes,No,42,52,Kidnapping
2004,3,Delta, 47.6 ,29,No,No,No,Yes,Yes,No,No,Yes,42,52,Piracy
2004,4,Delta, 39.7 ,56,Yes,Yes,No,Yes,No,No,Yes,Yes,42,52,Armed Robbery
2004,5,Delta, 2.0 ,54,No,No,No,No,No,No,No,Yes,42,52,Vandalism
2004,6,Delta, 16.6 ,5,Yes,Yes,Yes,No,Yes,Yes,No,No,42,52,Armed Robbery
2004,7,Delta, 23.5 ,35,No,Yes,No,No,Yes,No,No,Yes,42,52,Kidnapping
2004,8,Delta, 15.7 ,19,No,No,Yes,No,No,Yes,Yes,No,42,52,Oil Bunkering
2004,9,Delta, 35.0 ,55,No,No,Yes,Yes,No,Yes,No,Yes,42,52,Oil Bunkering
2004,10,Delta, 41.3 ,77,Yes,No,No,No,Yes,No,Yes,No,42,52,Armed Robbery
2004,11,Delta, 36.6 ,69,No,No,No,No,No,No,Yes,Yes,42,52,Drug Trafficking
2004,12,Delta, 49.5 ,44,No,Yes,Yes,No,Yes,No,Yes,No,42,52,Kidnapping
2005,1,Delta, 13.6 ,78,Yes,Yes,No,No,Yes,Yes,Yes,No,42,52,Armed Robbery
2005,2,Delta, 43.7 ,38,No,Yes,No,No,Yes,Yes,Yes,No,42,52,Kidnapping
2005,3,Delta, 38.3 ,62,Yes,No,Yes,No,No,Yes,No,No,42,52,Armed Robbery
2005,4,Delta, 18.1 ,22,No,Yes,No,No,Yes,Yes,Yes,Yes,42,52,Kidnapping
2005,5,Delta, 36.7 ,73,Yes,No,Yes,Yes,Yes,No,No,Yes,42,52,Armed Robbery
2005,6,Delta, 5.2 ,40,Yes,Yes,Yes,Yes,No,Yes,No,No,42,52,Armed Robbery
2005,7,Delta, 39.5 ,26,No,No,No,Yes,No,Yes,Yes,No,42,52,Piracy
2005,8,Delta, 26.6 ,5,Yes,No,Yes,Yes,Yes,No,No,No,42,52,Armed Robbery
2005,9,Delta, 14.6 ,93,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,42,52,Armed Robbery
2005,10,Delta, 32.8 ,54,Yes,No,No,Yes,No,Yes,Yes,No,42,52,Armed Robbery
2005,11,Delta, 32.1 ,86,Yes,No,No,No,No,No,No,No,42,52,Armed Robbery
2005,12,Delta, 10.5 ,49,Yes,Yes,No,No,No,Yes,Yes,Yes,42,52,Armed Robbery
2006,1,Delta, 1.5 ,3,Yes,No,Yes,Yes,Yes,Yes,Yes,No,42,52,Armed Robbery
2006,2,Delta, 21.7 ,92,No,No,Yes,No,Yes,Yes,Yes,No,42,52,Oil Bunkering
2006,3,Delta, 28.5 ,38,Yes,No,No,Yes,Yes,Yes,No,Yes,42,52,Armed Robbery
2006,4,Delta, 43.8 ,14,Yes,Yes,Yes,No,No,No,No,No,42,52,Armed Robbery
2006,5,Delta, 46.4 ,47,No,Yes,No,No,Yes,Yes,No,No,42,52,Kidnapping
2006,6,Delta, 26.4 ,14,No,No,No,No,No,No,No,Yes,42,52,Vandalism
2006,7,Delta, 37.7 ,75,No,Yes,Yes,No,Yes,Yes,Yes,No,42,52,Kidnapping
2006,8,Delta, 22.0 ,73,No,No,No,No,No,No,Yes,Yes,42,52,Drug Trafficking
2006,9,Delta, 37.3 ,38,No,No,Yes,No,Yes,No,No,No,42,52,Oil Bunkering
2006,10,Delta, 10.2 ,64,No,No,Yes,Yes,Yes,No,Yes,No,42,52,Oil Bunkering
2006,11,Delta, 18.6 ,44,No,No,No,Yes,No,Yes,No,No,42,52,Piracy
2006,12,Delta, 31.7 ,70,Yes,No,Yes,No,No,Yes,Yes,No,42,52,Armed Robbery
2007,1,Delta, 0.9 ,65,Yes,Yes,No,Yes,Yes,Yes,Yes,No,42,52,Armed Robbery
2007,2,Delta, 36.1 ,25,No,No,Yes,No,No,No,Yes,Yes,42,52,Oil Bunkering
2007,3,Delta, 41.8 ,16,Yes,Yes,Yes,Yes,No,Yes,Yes,No,42,52,Armed Robbery
2007,4,Delta, 20.0 ,15,Yes,Yes,Yes,No,Yes,Yes,Yes,No,42,52,Armed Robbery
2007,5,Delta, 22.4 ,98,Yes,No,No,Yes,No,Yes,No,Yes,42,52,Armed Robbery
2007,6,Delta, 42.6 ,81,No,No,Yes,No,Yes,Yes,No,Yes,42,52,Oil Bunkering
2007,7,Delta, 38.8 ,3,No,Yes,No,Yes,Yes,No,Yes,No,42,52,Kidnapping
2007,8,Delta, 14.4 ,67,Yes,Yes,Yes,No,No,No,No,Yes,42,52,Armed Robbery
2007,9,Delta, 16.2 ,37,No,Yes,Yes,Yes,No,Yes,Yes,No,42,52,Kidnapping
2007,10,Delta, 33.9 ,81,Yes,No,No,No,Yes,Yes,Yes,Yes,42,52,Armed Robbery
2007,11,Delta, 28.2 ,55,Yes,Yes,No,No,Yes,Yes,Yes,Yes,42,52,Armed Robbery
2007,12,Delta, 8.1 ,38,Yes,No,No,No,Yes,No,Yes,No,42,52,Armed Robbery
2008,1,Delta, 15.5 ,63,Yes,No,No,Yes,Yes,Yes,No,Yes,42,52,Armed Robbery
2008,2,Delta, 45.0 ,1,No,No,No,Yes,Yes,No,Yes,No,42,52,Piracy
2008,3,Delta, 34.4 ,71,No,Yes,Yes,Yes,Yes,No,No,Yes,42,52,Kidnapping
2008,4,Delta, 49.3 ,90,No,No,Yes,No,No,Yes,Yes,Yes,42,52,Oil Bunkering
2008,5,Delta, 38.4 ,19,Yes,No,No,Yes,No,Yes,Yes,Yes,42,52,Armed Robbery
2008,6,Delta, 47.1 ,52,No,No,Yes,No,No,Yes,No,No,42,52,Oil Bunkering
2008,7,Delta, 10.8 ,30,Yes,No,Yes,Yes,Yes,No,Yes,No,42,52,Armed Robbery
2008,8,Delta, 38.6 ,55,No,No,Yes,Yes,No,No,Yes,Yes,42,52,Oil Bunkering
2008,9,Delta, 1.0 ,14,Yes,Yes,No,Yes,Yes,Yes,No,No,42,52,Armed Robbery
2008,10,Delta, 33.5 ,13,Yes,No,Yes,Yes,Yes,No,No,No,42,52,Armed Robbery
2008,11,Delta, 23.5 ,84,Yes,No,Yes,No,No,Yes,No,No,42,52,Armed Robbery
2008,12,Delta, 17.3 ,90,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,42,52,Kidnapping
2009,1,Delta, 43.1 ,27,No,No,No,Yes,Yes,No,Yes,No,42,52,Piracy
2009,2,Delta, 42.7 ,89,No,Yes,Yes,No,Yes,No,No,Yes,42,52,Kidnapping
2009,3,Delta, 1.1 ,9,No,No,Yes,No,Yes,No,No,Yes,42,52,Oil Bunkering
2009,4,Delta, 30.5 ,41,Yes,Yes,No,Yes,Yes,No,Yes,Yes,42,52,Armed Robbery
2009,5,Delta, 18.4 ,48,No,Yes,No,Yes,Yes,Yes,Yes,Yes,42,52,Kidnapping
2009,6,Delta, 20.8 ,12,No,No,Yes,No,No,Yes,No,Yes,42,52,Oil Bunkering
2009,7,Delta, 41.6 ,10,Yes,No,Yes,No,Yes,Yes,No,No,42,52,Armed Robbery
2009,8,Delta, 15.5 ,6,Yes,No,No,No,Yes,No,No,No,42,52,Armed Robbery
2009,9,Delta, 47.2 ,34,Yes,Yes,No,Yes,Yes,Yes,No,Yes,42,52,Armed Robbery
2009,10,Delta, 9.0 ,52,No,Yes,No,Yes,Yes,No,Yes,No,42,52,Kidnapping
2009,11,Delta, 33.1 ,41,Yes,Yes,No,Yes,No,No,Yes,No,42,52,Armed Robbery
2009,12,Delta, 33.6 ,83,Yes,No,No,No,No,No,Yes,No,42,52,Armed Robbery
2010,1,Delta, 12.6 ,6,Yes,Yes,No,No,Yes,Yes,Yes,No,42,52,Armed Robbery
2010,2,Delta, 16.2 ,2,No,Yes,No,No,Yes,No,No,No,42,52,Kidnapping
2010,3,Delta, 41.7 ,15,Yes,No,Yes,Yes,Yes,No,Yes,No,42,52,Armed Robbery
2010,4,Delta, 38.1 ,17,No,Yes,No,No,No,No,No,No,42,52,Kidnapping
2010,5,Delta, 16.5 ,16,No,Yes,No,Yes,No,No,Yes,Yes,42,52,Kidnapping
2010,6,Delta, 26.7 ,28,Yes,No,Yes,No,No,No,Yes,Yes,42,52,Armed Robbery
2010,7,Delta, 3.1 ,85,Yes,Yes,No,Yes,No,No,Yes,Yes,42,52,Armed Robbery
2010,8,Delta, 10.4 ,72,No,No,No,Yes,Yes,No,No,No,42,52,Piracy
2010,9,Delta, 24.3 ,10,Yes,No,Yes,No,No,No,Yes,No,42,52,Armed Robbery
2010,10,Delta, 4.3 ,10,Yes,No,No,Yes,No,No,No,Yes,42,52,Armed Robbery
2010,11,Delta, 42.2 ,10,No,No,Yes,No,Yes,No,No,No,42,52,Oil Bunkering
